weight,relation,attr_dict
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_2b1995fa5c4f702209901534a917bf73ad8464174c0677b47f8031a9c38913f0', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_968977f6fc0909724f8f0250eea4c1119c7028b36603548fda293d8898cd9b41', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_2ea7e7f73837566fe1ccc6b7f159a8f9a9aef1528496821cbb71b182f7290a4c', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_2ea7e7f73837566fe1ccc6b7f159a8f9a9aef1528496821cbb71b182f7290a4c', 'target': 'Domain_bfa78a75a04b12be1de3c6a2d0b0e5b4934012840b0c4342d323fb2013edcdf5'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_8c5a286d07709aef9628b277641f4933630e1df371296d0600c6fc0ed67b5c72', 'target': 'Domain_9c266a915b21b660b221e32b48da232854b4b83e4346496d52b6d9a93d683cca'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_42a3dad0372cea5293e6c9b6e29d05d87b2a5369b9f9e50beb9e1dc88e6dc0dd', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_42a3dad0372cea5293e6c9b6e29d05d87b2a5369b9f9e50beb9e1dc88e6dc0dd', 'target': 'Domain_aa40aa00b8228bb598141986a28b924887b4fc56a734f81c1d884501fe5f20f6'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_0750579b4d4e8b77f6595632aaaed5c810f1b25acdcfd84c4a1a68ff216c0d3f', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_2c64f3124778c0f8cc6b388b1e7b74808dc8fd82bf286ab9e33077a34858eb19', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_2c64f3124778c0f8cc6b388b1e7b74808dc8fd82bf286ab9e33077a34858eb19', 'target': 'Domain_9ab9309f1c0d6db4d106c62b18220549bfff0357940b5420c30d33e41d5617bd'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_c2141fc2ec1839ed77796980f0df671ceb93e8013c223998dd67a98b0013352d', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_b747fd29c71bb8ae2bb35cfb5fbfc748aea7f0e418b95be036ce6c3008d4e759', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_4a68f25b0570924ea8433683b02c6c5a9ebe872545b1578931f2461c85b7d610', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_15773493ae7469115ce4cd19ad037712ac2fe251342a758d29db33a53f12e9c5', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_90b3f09677304503dd75997b5efdfca98906d80de180ab1d47786ba1af0cdfaa', 'target': 'Domain_a6832ee86d0a7487a9d47b75224ecb74743a32e461317091b93e0c7b5df4e9ee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_06f2cb3a71569b5937957265cc57551987d0735ab5326c5bb07b55992d9f1f54', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_06f2cb3a71569b5937957265cc57551987d0735ab5326c5bb07b55992d9f1f54', 'target': 'Domain_54862af073f1dd67f220d57da5964f23acfbebc73b36899af5153edad1ed6350'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_a2d45635cb80ea880d926b6adecd09426a8aa36c0464826079efa9d33c14008a', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_a2d45635cb80ea880d926b6adecd09426a8aa36c0464826079efa9d33c14008a', 'target': 'Domain_7068cdb622677081bd866918fba932cf2b0a00e963c2cb722eec4899705773eb'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_6375e768f871e8cdd1e4fd7fc5400b3bcfddd5d7572374ecf16c2aa1c8630223', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_6375e768f871e8cdd1e4fd7fc5400b3bcfddd5d7572374ecf16c2aa1c8630223', 'target': 'Domain_b8c5b93449bbcf05fc6758b5c15e2e6b4aa87e2ce5b925fdd8eb5d5cc88b02e2'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_59f2a03271434cd797e34bdca1940ab7d15cdaf87759742dd3012d9fca8aa1ad', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_59f2a03271434cd797e34bdca1940ab7d15cdaf87759742dd3012d9fca8aa1ad', 'target': 'Domain_82cb86e6ecb8aec534758296d195660a9e026d8681fbe29723a8bc19fd95ccd3'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_04361acfcad863e39368f75294dfa8c135c618e6c838d88feab343dc813a5ed7', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_2b1d3bc88c29f712f04a124beae5fdccfe653642cc85dcbb2156c219ad6d6099', 'target': 'Domain_57d2eff6fae33549094260bdec217afe0efa5266c614c44d3bb1c5d55db91491'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_74460820aa4821cfed75ccfa4fa71a26d0ab6c57dd88ad64b49f34d7d8ed3cdd', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_74460820aa4821cfed75ccfa4fa71a26d0ab6c57dd88ad64b49f34d7d8ed3cdd', 'target': 'Domain_211c57bcbd6e8fd88b099ae883aa44c078f4a8a7da4adbe49f3edc36660ebc44'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_970a6396b9d06a941052342b805fe38eb9f5626cd8e379d6f569375651e85ed9', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_970a6396b9d06a941052342b805fe38eb9f5626cd8e379d6f569375651e85ed9', 'target': 'Domain_08363bfedb7bacad889c366499f8fa14fcb39d645a36c44ace2d39fd32c4821c'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_0111931a0fcf23c58d61676b72afb38c1e1025bdb82259363f6143dd47ede3b7', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_0111931a0fcf23c58d61676b72afb38c1e1025bdb82259363f6143dd47ede3b7', 'target': 'Domain_f451c09efec566cc84879817c7aab11d1bb09cc4014367a22441779ba7a60d26'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_fc3d7ffa4836c370cd17f3379266a04c367ba596f205ea7b89d7744d95df5108', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_c33495b5551223f28190ad07df23528cb9317ba00ad1a4b6b123cd50ec5208a4', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_bf74a48280acd2c1daaa49c95c7e4903a0f5f966692684038f561abc24c40a15', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_bf74a48280acd2c1daaa49c95c7e4903a0f5f966692684038f561abc24c40a15', 'target': 'Domain_9767f7064e3a897b1e224b05728ae03bc94b9ccfc6b58c413603171dc946196b'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_377fe14948c4ba2d9b4bb7586a85d44cdd512f77711e3592c59cde8b0bb77efb', 'target': 'Domain_2222c22aeb828e8c7f08ab179d3f5bc494c261d6f20726e93142cd08aa77c3a9'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_483a36eba25d622cbaaa8a9bdc8a278e57fad3538912f9b1c3e9241f03b04816', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_483a36eba25d622cbaaa8a9bdc8a278e57fad3538912f9b1c3e9241f03b04816', 'target': 'Domain_3f6c25993c14cf21a7ad267466639fcd15bbd53408fe74fac140a6e851835d7c'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_e32fd50237a67458c5737f0e6e0960d5816bbe4c3d015f42e9048a4878042678', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_ddcfe0954db7dc87256b23b78b882819d6db913d7b6574c52d2d897b134bae41', 'target': 'Domain_ea144c9098b6963f93920d762495905b942d84ab546d62c59ed214e31dbb7f76'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_a084f4f7dc8d1a7453f60c7716e45f5bec21802cf497f3716998fcb39a9c92e4', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_a084f4f7dc8d1a7453f60c7716e45f5bec21802cf497f3716998fcb39a9c92e4', 'target': 'Domain_14ba43f8045ac6ae135a6d596647588d72e6f36dd948c5cd961010459eef09f8'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_70c4f4aec2719b573e7b0c1caa6a21a8319a9853473aebd2488287f62be9fc03', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_60bbdeff23d3178bd1033d649b917bd2e5e73c75245d868dc7228a7d961a2463', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_60bbdeff23d3178bd1033d649b917bd2e5e73c75245d868dc7228a7d961a2463', 'target': 'Domain_32b324c8063571eb7045b3ebcd70c292e4a0d7484db71f4ef01f5872e4daa326'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_256abd769c1e68b235ea138f55adde7b16e21e98e00a133b439171ac4061a117', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_256abd769c1e68b235ea138f55adde7b16e21e98e00a133b439171ac4061a117', 'target': 'Domain_6b516609aea9d0259e751db49363831c566bd3cdf38070b3c2f51c70ef15ecf2'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_5bb644bbe0cd945e7331df5215818a966d439f9cf7e854d15c4649c12468c3c6', 'target': 'Domain_a241343b44ca507fbdb8f8e362b95bfcb24481aa9693d9116e96ca908db69741'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_5721cbf739d3f84b95b21dff48ad39ffa7e7b5cae9d1124b1d691f3e8847a81a', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_dns_a,"{'relation': 'r_dns_a', 'source': 'Domain_441bb4d133944ef1437c0fa8e0b2f59ef09969ae798b0ee22375670f9972f0a1', 'target': 'IP_be80f8d9f371531e2c6985006ff21d2bd9b60abe5472669788bca40431aaefc0'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_a9e33ba2dfd9ee01038a77147b8450bdea9515edc12b33b69339133e1f327075', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_a9e33ba2dfd9ee01038a77147b8450bdea9515edc12b33b69339133e1f327075', 'target': 'Domain_b9e39952caa2c2e6022fd7d54af9ae778491dac1bf5cffbd4d0e9bd20beb22f1'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_a9e33ba2dfd9ee01038a77147b8450bdea9515edc12b33b69339133e1f327075', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_394aa9b4ff6ce1de60a3206ba559a81e2ff38276870a9f7abe6dfdc21993ada0', 'target': 'Domain_fac3217acd7c0ad31f2bc357c37b310a9b532c0128a4af6df352c2e86d64c2b0'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_6e93715286dcd2d27a700e231e95a1f58a9c37662b7dd08acf4d44376f510b32', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_6e93715286dcd2d27a700e231e95a1f58a9c37662b7dd08acf4d44376f510b32', 'target': 'Domain_159fc7cd914987784de121fe4330ea8bb197c89ca2456444a3f3e3a4833a1b60'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_4680ea9dda613f439ae2d178e091e01d48b88ab8f1fd947b02484f8fe04fa5f8', 'target': 'Domain_c0901231f509ca0ffe4a17a6fec98d647c79932a9198f0e28537ae4625055ab8'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_9b2cbb09af999a98c8d7b815ea3b77cd05153bd50f06a512d9d6c10b0a0a5f77', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_9b2cbb09af999a98c8d7b815ea3b77cd05153bd50f06a512d9d6c10b0a0a5f77', 'target': 'Domain_9605a334012881984f52ec8349830cb64d681a601503ba16e0600b71ed352a69'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_190c5b39e9ff0649598a985bd5b6ece35c220c19affa9b93535fe5328cf5bd9c', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_dns_a,"{'relation': 'r_dns_a', 'source': 'Domain_08d72e68a97328f13883e974b3a1ab0eccb1884c698882c32f8ef7122369faf3', 'target': 'IP_be80f8d9f371531e2c6985006ff21d2bd9b60abe5472669788bca40431aaefc0'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_67e8a3bb5a4619589065e3bf5610cd25f2b0b9e0de66d9d8a09fbb4624c18987', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_67e8a3bb5a4619589065e3bf5610cd25f2b0b9e0de66d9d8a09fbb4624c18987', 'target': 'Domain_11d28d08af640ba8b7c54ac8a5dd5449254f9fc20ed99ad7c4826b2ab4d9e07e'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_b71d8604ace6b47052f3ae7ac190b63f35e53ff952914ebfdd7f3b92aeb0f344', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_f908b90b47433122fd27aa31ca80403381d1269b42b8e45fad1a4f82bcd8966f', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_f908b90b47433122fd27aa31ca80403381d1269b42b8e45fad1a4f82bcd8966f', 'target': 'Domain_d55f498a271b16374390d1f981fd0074920b36a7a65ba517675893a88bf9e88b'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_929af8c3b95402a98529e124a6330a5885d7bfc4709db74bbe8f6659598f5a48', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_02c630afa069e64aa91a2ee26a15afdcf1bf26d9250536b194f0e1a91e896bdf', 'target': 'Domain_902812974da31efcde23399f9c34b92fcc20813d35b7da50f571d3303cd544fd'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_fd8dedde63bbec6804c25f16ec8989dba0040bf11cbd47ea3b2c71af2eca5f36', 'target': 'Domain_0d4d03064321178c16bc58f730492ebc8e6b0756a7a73db0806228af75eebec1'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_28d043d7a87ea550ea24e362d4636490689df17733f8971172d392ba48fe37f2', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_28d043d7a87ea550ea24e362d4636490689df17733f8971172d392ba48fe37f2', 'target': 'Domain_ef8f73d7f6a61cfc4ef53d0e75bf194a892e33bac1bd8b22d4ec92b23de3e056'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_b6db015205a0c3dab86f107c649923e64d0ac0a7bf64580927838f288d402b73', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_b6db015205a0c3dab86f107c649923e64d0ac0a7bf64580927838f288d402b73', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_eec28292b4e0392b0c6d724c308f4c2c9beb0bd854ac5b147bf45d263c8c5729', 'target': 'Domain_9c1983bdf2ddf96c4bac7cabc4a3a90048643e9a1e53ee5ca0f0a7d245ef5268'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_cc1dc0bd118c6a95792cf4d0759a3c609ce7ca86ab3083c60b1824d962b26ae0', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_dns_a,"{'relation': 'r_dns_a', 'source': 'Domain_e95155b1570f02fac727b3497752c7e782a5bca50e99461515d25cd4b2c346ac', 'target': 'IP_be80f8d9f371531e2c6985006ff21d2bd9b60abe5472669788bca40431aaefc0'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_7c9211be3d00b29eab4ef7e13dbd08c253e7a5260a0ca5362e2c23ef2d5f40b1', 'target': 'Domain_34ca6a4a7c099f5727c64c60df902fa58d144c5d727c0ff96e44669cb8c8d5e2'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_7c9211be3d00b29eab4ef7e13dbd08c253e7a5260a0ca5362e2c23ef2d5f40b1', 'target': 'Domain_ef8f73d7f6a61cfc4ef53d0e75bf194a892e33bac1bd8b22d4ec92b23de3e056'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_0838d13bef318dea0b30727fe9394a17c26ad761474c5ed72ad86603a0c253c5', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_0838d13bef318dea0b30727fe9394a17c26ad761474c5ed72ad86603a0c253c5', 'target': 'Domain_efdeccc36c966789bfbdd4c93b59cd163386955f3604d3b7bf53f9010de42706'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_0838d13bef318dea0b30727fe9394a17c26ad761474c5ed72ad86603a0c253c5', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_9b42ea8a1779cff8b931d0f5cceae27030fb5b45faa95ca04e6ebbd8a25dfa3d', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_34ca6a4a7c099f5727c64c60df902fa58d144c5d727c0ff96e44669cb8c8d5e2', 'target': 'Domain_7c9211be3d00b29eab4ef7e13dbd08c253e7a5260a0ca5362e2c23ef2d5f40b1'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_34ca6a4a7c099f5727c64c60df902fa58d144c5d727c0ff96e44669cb8c8d5e2', 'target': 'Domain_737d66f9f332c2df62d1e43dc4dc8eabba4d76f4b982d94677e1b9553842c21d'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_34ca6a4a7c099f5727c64c60df902fa58d144c5d727c0ff96e44669cb8c8d5e2', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_7f547ba1c89334265764f93198a611fea6377faf4faffb9badb5b005d1884793', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_7f547ba1c89334265764f93198a611fea6377faf4faffb9badb5b005d1884793', 'target': 'Domain_3ac861c0a9f403190284972a521cea1e7aaa05f67e0e04cac96dbf040c40a15a'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_40ee420cbba70fb92764b4b078fc9bce64c5aeebac3087740f873efa79bad083', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_40ee420cbba70fb92764b4b078fc9bce64c5aeebac3087740f873efa79bad083', 'target': 'Domain_095aab795ef5c17fbd194d4fdcea25f8b94e743e60fe418757aac2c311553de1'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_40ee420cbba70fb92764b4b078fc9bce64c5aeebac3087740f873efa79bad083', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
